title,location,price(L),rate_persqft,area_insqft,building_status
3 BHK Apartment,Shamshabad,143.0,6150,2337,Under Construction
3 BHK Apartment,Malkajgiri,72.0,4965,1450,Ready to move
Residential Plot,Sangareddy,36.8,23000,160,New
Residential Plot,Aroor,23.99,1777,1350,New
Residential Plot,Inole,25.0,1147,2178,New
Residential Plot,Indresham,25.0,1147,2178,New
2 BHK Apartment,Nandigama,47.76,4549,1050,Under Construction
Residential Plot,Rasoolpura,140.0,7372,1899,Resale
Residential Plot,Bhuvanagiri,20.0,1388,1440,New
Residential Plot,Bhuvanagiri,22.5,1388,1620,New
Residential Plot,Bhuvanagiri,26.25,1388,1890,New
Residential Plot,Adibatla,56.7,3000,1890,New
Residential Plot,Bhuvanagiri,25.0,1388,1800,New
Residential Plot,Kolanupaka,5.4,500,1080,New
Residential Plot,Kolanupaka,6.75,500,1350,New
Residential Plot,Ghatkesar,24.0,2222,1080,New
Residential Plot,Ghatkesar,32.0,2222,1440,New
Residential Plot,Ghatkesar,36.0,2222,1620,New
Residential Plot,Taramatipet,24.0,2222,1080,New
Residential Plot,Taramatipet,30.0,2222,1350,New
Residential Plot,Taramatipet,32.0,2222,1440,New
Residential Plot,Shadnagar,30.79,1333,2309,New
Residential Plot,Shadnagar,17.59,1333,1319,New
Residential Plot,Shadnagar,18.03,1333,1353,New
Residential Plot,Mokila,18.7,944,1980,New
Residential Plot,Raipalle,24.3,1800,1350,New
Residential Plot,Jadcherla,11.3,944,1197,New
Residential Plot,Jadcherla,12.74,944,1350,New
Residential Plot,Jadcherla,14.02,944,1485,New
4 BHK Independent House,Kachiguda,200.0,6920,2890,Ready to move
3 BHK Apartment,Nanakramguda,215.0,10000,2150,Under Construction
2 BHK Apartment,Narayanguda,65.0,5803,1120,Ready to move
2 BHK Apartment,Adikmet,55.0,5203,1057,Ready to move
2 BHK Apartment,Nallakunta,58.0,5487,1057,Ready to move
5 BHK Independent House,Adikmet,160.0,3755,4260,Ready to move
2 BHK Independent House,Amberpet,90.0,8333,1080,Ready to move
3 BHK Independent House,Nallakunta,130.0,9629,1350,Ready to move
4 BHK Independent House,Nallakunta,220.00000000000003,11071,1987,Ready to move
2 BHK Apartment,Gachibowli,87.84,7320,1200,Under Construction
3 BHK Apartment,Kondapur,225.0,9221,2440,Ready to move
2 BHK Apartment,Kondapur,97.2,7934,1225,Under Construction
4 BHK Villa,Khajaguda Nanakramguda Road,1500.0,38961,3850,Ready to move
4 BHK Apartment,Gachibowli,400.0,9638,4150,Ready to move
3 BHK Villa,Patancheru,130.0,6500,2000,Ready to move
3 BHK Apartment,Nanakramguda,200.0,10204,1960,Ready to move
2 BHK Apartment,Madhapur,118.0,10000,1180,Ready to move
3 BHK Apartment,Kondapur,170.0,10041,1693,Ready to move
3 BHK Apartment,Shaikpet,312.0,13000,2400,Ready to move
4 BHK Apartment,Shaikpet,738.0,15000,4920,Ready to move
3 BHK Apartment,Madhapur,325.0,13000,2500,Ready to move
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Kushaiguda,138.0,63000,220,Resale
Residential Plot,Kapra,90.0,45000,200,Resale
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Rudraram,39.99,2222,1800,New
Residential Plot,Rudraram,39.99,2222,1800,New
4 BHK Villa,Tellapur,641.0,19888,3223,Ready to move
3 BHK Apartment,Tukkuguda,85.0,5312,1600,Ready to move
3 BHK Apartment,Kokapet,126.0,7495,1686,Under Construction
3 BHK Apartment,Manikonda,160.0,8495,1891,Under Construction
2 BHK Apartment,Kokapet,98.25,7500,1310,Under Construction
3 BHK Apartment,Tellapur,113.0,6699,1695,Under Construction
2 BHK Apartment,Tellapur,90.77,6699,1355,Under Construction
3 BHK Apartment,Kollur,111.0,5999,1855,Under Construction
3 BHK Apartment,Kollur,99.28,5999,1655,Under Construction
2 BHK Apartment,Kokapet,81.37,7500,1085,Under Construction
2 BHK Apartment,Narsingi,95.4,7950,1200,Under Construction
3 BHK Apartment,Kollur,131.0,5999,2195,Under Construction
2 BHK Apartment,Kollur,77.68,5999,1295,Under Construction
3 BHK Apartment,Kollur,145.0,5999,2425,Under Construction
3 BHK Apartment,Kollur,113.0,5999,1900,Under Construction
3 BHK Apartment,Kollur,112.0,5999,1875,Under Construction
3 BHK Apartment,Kollur,83.98,5999,1400,Under Construction
3 BHK Apartment,Kollur,103.0,5499,1880,Under Construction
2 BHK Apartment,Kollur,76.16,5499,1385,Under Construction
2 BHK Apartment,Ghatkesar,54.47,4199,1297,Under Construction
2 BHK Apartment,Ghatkesar,46.58,4616,1009,Under Construction
3 BHK Apartment,Kollur,145.0,5999,2425,Under Construction
3 BHK Apartment,Kollur,113.0,5999,1900,Under Construction
3 BHK Apartment,Kollur,112.0,5999,1875,Under Construction
3 BHK Apartment,Kollur,83.98,5999,1400,Under Construction
3 BHK Apartment,Kollur,103.0,5499,1880,Under Construction
2 BHK Apartment,Kollur,76.16,5499,1385,Under Construction
2 BHK Apartment,Ghatkesar,54.47,4199,1297,Under Construction
2 BHK Apartment,Ghatkesar,46.58,4616,1009,Under Construction
2 BHK Apartment,Kollur,57.72,4499,1283,Under Construction
3 BHK Apartment,Kokapet,135.0,7803,1730,Under Construction
3 BHK Apartment,Puppalaguda,195.0,9069,2150,Under Construction
4 BHK Villa,Kokapet,2000.0,45495,4396,Ready to move
2 BHK Apartment,Kondapur,160.0,12336,1297,Ready to move
2 BHK Apartment,Kompally,55.2,5018,1100,Ready to move
3 BHK Apartment,Kompally,76.35,4925,1550,Ready to move
4 BHK Independent House,Dammaiguda,130.0,4814,2700,Ready to move
3 BHK Apartment,Alwal,89.4,5587,1600,Ready to move
3 BHK Apartment,Yapral,50.0,4000,1250,Ready to move
3 BHK Apartment,Alwal,86.0,5512,1560,Ready to move
5 BHK Independent House,Yapral,230.0,6969,3300,Ready to move
Residential Plot,Bibinagar,12.49,1388,900,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,17.99,11999,150,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
Residential Plot,Maheshwaram,22.0,11000,200,New
3 BHK Apartment,Attapur,123.0,6150,2011,Under Construction
4 BHK Apartment,Umdanagar,227.0,6150,3698,Under Construction
4 BHK Apartment,Madhapur,936.0,22997,4070,Ready to move
3 BHK Apartment,Serilingampally,185.0,6981,2650,Ready to move
3 BHK Apartment,Sainikpuri,75.0,5514,1360,Ready to move
4 BHK Independent House,Kistareddypet,125.0,4629,2700,Ready to move
5 BHK Independent House,Sainikpuri,220.00000000000003,6285,3500,Ready to move
Residential Plot,Ghatkesar,25.99,1444,1800,New
Residential Plot,Ghatkesar,23.39,1444,1620,New
Residential Plot,Ghatkesar,21.7,1444,1503,New
Residential Plot,Shadnagar,36.5,2027,1800,New
Residential Plot,Maheshwaram,36.74,2444,1503,New
Residential Plot,Maheshwaram,22.5,1666,1350,New
Residential Plot,Maheshwaram,21.0,1555,1350,New
Residential Plot,Shadnagar,14.03,1002,1400,New
Residential Plot,Maheshwaram,36.74,2444,1503,New
Residential Plot,Shadnagar,15.0,1111,1350,New
Residential Plot,Sainikpuri,700.0,11965,5850,Resale
3 BHK Villa,Tukkuguda,286.0,7516,3805,Under Construction
3 BHK Apartment,Nallakunta,135.0,7454,1811,Ready to move
5 BHK Independent House,Nallakunta,220.00000000000003,5866,3750,Ready to move
2 BHK Apartment,Nallakunta,62.0,5865,1057,Ready to move
3 BHK Apartment,Himayat Nagar,210.0,10500,2000,Ready to move
2 BHK Apartment,Kokapet,80.4,6700,1200,Ready to move
3 BHK Apartment,Kokapet,109.0,6700,1630,Ready to move
3 BHK Apartment,Kokapet,109.0,6700,1630,Ready to move
3 BHK Apartment,Himayat Nagar,108.0,8000,1350,Ready to move
4 BHK Apartment,Bandlaguda Jagir,383.0,6399,6000,Under Construction
4 BHK Apartment,Gachibowli,574.0,11500,4999,Under Construction
4 BHK Villa,Bhanur,179.0,5728,3140,Under Construction
4 BHK Independent House,Kachiguda,200.0,7002,2856,Ready to move
3 BHK Apartment,Kokapet,140.0,8888,1575,Ready to move
4 BHK Apartment,Bandlaguda Jagir,319.0,6399,5000,Under Construction
2 BHK Apartment,Manchirevula,99.98,7999,1250,Under Construction
3 BHK Apartment,Patighanpur,64.56,5099,1266,Under Construction
3 BHK Apartment,Kukatpally,77.0,4277,1800,Under Construction
3 BHK Apartment,Kapra,150.0,5803,2600,Under Construction
2 BHK Apartment,Cherlapalli,74.0,5920,1250,Ready to move
3 BHK Apartment,Sainikpuri,82.16,5183,1585,Under Construction
3 BHK Independent Floor,Boduppal,106.0,5600,1900,Ready to move
3 BHK Apartment,Moula Ali,110.0,5789,1900,Ready to move
3 BHK Independent Floor,Miyapur,82.0,5455,1503,Ready to move
2 BHK Apartment,Kistareddypet,36.5,3318,1100,Ready to move
3 BHK Apartment,Nagole,96.1,5636,1705,Ready to move
3 BHK Apartment,Moosapet,86.07,5500,1565,Under Construction
3 BHK Apartment,Himayat Nagar,158.0,8324,1898,Ready to move
3 BHK Apartment,Himayat Nagar,158.0,8324,1898,Ready to move
3 BHK Apartment,Tellapur,160.0,7142,2240,Ready to move
3 BHK Apartment,Manikonda,117.0,6200,1890,Under Construction
2 BHK Apartment,Kompally,61.98,4999,1240,Under Construction
3 BHK Apartment,Tellapur,161.0,7187,2240,Ready to move
2 BHK Apartment,As Rao Nagar,68.0,5738,1185,Ready to move
7 BHK Independent House,Banjara Hills,1250.0,18939,6600,Ready to move
3 BHK Apartment,Somajiguda,210.0,9130,2300,Ready to move
3 BHK Apartment,Somajiguda,210.0,9130,2300,Ready to move
5 BHK Villa,Jubilee Hills,1350.0,21093,6400,Ready to move
Residential Plot,Gowrelly,24.0,1616,1485,New
Residential Plot,Shadnagar,36.5,2027,1800,New
Residential Plot,Shadnagar,35.5,2155,1647,New
Residential Plot,Timarpur,52.2,6444,810,New
Residential Plot,Shadnagar,31.34,2266,1383,New
Residential Plot,Shadnagar,35.14,2366,1485,New
4 BHK Apartment,Manikonda,229.0,8500,2695,Under Construction
2 BHK Independent House,Rampally,95.0,7916,1200,Ready to move
Residential Plot,Kompally,147.0,66818,220,Resale
Residential Plot,Adibatla,25.0,1851,1350,New
Residential Plot,Ibrahimpatnam,19.0,12666,150,New
Residential Plot,Adibatla,60.9,3222,1890,New
Residential Plot,Kavadipally,12.65,5938,213,Resale
2 BHK Apartment,Miyapur,83.85,6500,1290,Ready to move
4 BHK Apartment,Miyapur,234.0,7200,3252,Under Construction
3 BHK Apartment,Manikonda,117.0,6199,1890,Under Construction
3 BHK Apartment,Miyapur,174.0,7200,2424,Under Construction
3 BHK Apartment,Miyapur,137.0,6500,2115,Ready to move
3 BHK Apartment,Narsingi,126.0,6600,1920,Under Construction
2 BHK Apartment,Kukatpally,51.3,3800,1350,Under Construction
Residential Plot,Sadashivpet,24.7,13500,183,New
Residential Plot,Alwal,960.0,8333,11520,Resale
Residential Plot,Jadcherla,14.04,945,1485,New
2 BHK Apartment,Ibrahimpatnam,28.96,2839,1020,Ready to move
4 BHK Apartment,Ibrahimpatnam,65.0,3611,1800,Under Construction
3 BHK Apartment,Shankarpally Road,100.0,5699,1765,Under Construction
2 BHK Apartment,Mokila,75.79,5699,1330,Ready to move
3 BHK Apartment,Lb Nagar,88.0,5500,1600,Under Construction
3 BHK Apartment,Manikonda,113.0,6000,1890,Under Construction
3 BHK Apartment,Manikonda,141.0,7500,1890,Under Construction
3 BHK Apartment,Manikonda,113.0,6000,1890,Under Construction
3 BHK Apartment,Hitech City,91.3,5500,1660,Under Construction
3 BHK Apartment,Tellapur,85.79,4600,1865,Under Construction
3 BHK Apartment,Kokapet,141.0,7199,1960,Ready to move
3 BHK Apartment,Narsingi,98.53,5900,1670,Under Construction
3 BHK Apartment,Uppal,83.0,5000,1660,Under Construction
3 BHK Apartment,Kondapur,123.0,7300,1695,Under Construction
3 BHK Apartment,Kondapur,114.0,6000,1916,Under Construction
3 BHK Apartment,Kukatpally,124.0,7500,1660,Under Construction
2 BHK Apartment,Puppalaguda,67.65,5500,1230,Under Construction
3 BHK Apartment,Kondapur,135.0,7500,1800,Under Construction
2 BHK Apartment,Tellapur,67.75,5000,1355,Under Construction
3 BHK Apartment,Miyapur,123.0,7500,1640,Under Construction
3 BHK Apartment,Narsingi,148.0,8000,1860,Under Construction
3 BHK Apartment,Narsingi,158.0,8500,1860,Under Construction
3 BHK Apartment,Kokapet,126.0,6000,2100,Under Construction
3 BHK Apartment,Kokapet,98.53,5900,1670,Under Construction
Residential Plot,Ibrahimpatnam,28.27,1555,1818,New
Residential Plot,Ibrahimpatnam,22.0,1463,1503,New
Residential Plot,Ibrahimpatnam,28.0,1555,1800,New
Residential Plot,Ibrahimpatnam,28.0,1555,1800,New
Residential Plot,Ibrahimpatnam,36.11,1555,2322,New
4 BHK Apartment,Somajiguda,449.0,13700,3278,Under Construction
3 BHK Apartment,Kukatpally,144.0,6699,2155,Under Construction
2 BHK Apartment,Ibrahimpatnam,28.26,2826,1000,Ready to move
3 BHK Apartment,Hitech City,215.0,9499,2265,Under Construction
3 BHK Apartment,Velimela,133.0,6098,2196,Under Construction
3 BHK Apartment,Moosapet,215.0,7498,2880,Under Construction
2 BHK Apartment,Moosapet,97.48,7499,1300,Under Construction
3 BHK Apartment,Gachibowli,180.0,6792,2650,Ready to move
3 BHK Apartment,Kondapur,85.0,4722,1800,Under Construction
2 BHK Apartment,Bachupally,67.19,5599,1200,Under Construction
2 BHK Apartment,Tarnaka,55.0,5288,1040,Ready to move
2 BHK Apartment,Nallakunta,75.0,6250,1200,Ready to move
2 BHK Apartment,Nallakunta,80.0,4898,1633,Ready to move
3 BHK Apartment,Nallakunta,99.0,6600,1500,Ready to move
3 BHK Apartment,Uppal Kalan,88.0,5866,1500,Ready to move
3 BHK Apartment,Manikonda,87.0,5800,1500,Under Construction
3 BHK Apartment,Manikonda,93.26,5800,1608,Under Construction
3 BHK Apartment,Puppalaguda,92.62,6500,1425,Under Construction
3 BHK Apartment,Ameenpur,91.08,6000,1518,Under Construction
2 BHK Apartment,Ameenpur,75.6,6000,1260,Under Construction
3 BHK Apartment,Puppalaguda,104.0,6500,1605,Under Construction
2 BHK Apartment,Ameenpur,78.0,6000,1300,Under Construction
2 BHK Apartment,Ameenpur,76.0,6026,1261,Under Construction
2 BHK Apartment,Isnapur,54.45,4500,1210,Ready to move
3 BHK Apartment,Manikonda,87.0,5800,1500,Under Construction
2 BHK Apartment,Isnapur,54.45,4500,1210,Under Construction
Residential Plot,Yadagirigutta,8.25,5500,150,New
Residential Plot,Shankarpalli,40.8,24431,167,New
2 BHK Apartment,Patighanpur,66.59,5098,1306,Ready to move
3 BHK Apartment,Gachibowli,180.0,6792,2650,Ready to move
4 BHK Independent Floor,Film Nagar,640.0,15507,4127,Ready to move
3 BHK Apartment,Bowrampet,77.83,4499,1730,Under Construction
3 BHK Apartment,Bowrampet,74.23,4499,1650,Under Construction
2 BHK Apartment,Bowrampet,52.41,4499,1165,Under Construction
3 BHK Apartment,Nizampet,90.0,6000,1500,Under Construction
Residential Plot,Pedda Amberpet,15.65,950,1647,New
Residential Plot,Tukkuguda,20.99,1555,1350,New
Residential Plot,Shankarpally Road,17.1,950,1800,New
Residential Plot,Isnapur,49.99,2777,1800,New
Residential Plot,Shadnagar,15.0,1111,1350,New
Residential Plot,Sadashivpet,21.0,1555,1350,New
Residential Plot,Shankarpally Road,19.99,1111,1800,New
Residential Plot,Shamirpet,20.0,1111,1800,New
Residential Plot,Kadthal,22.5,1666,1350,New
Residential Plot,Medchal,44.99,3333,1350,New
Residential Plot,Indresham,14.5,1342,1080,New
Residential Plot,Sadashivpet,36.5,19945,183,New
Residential Plot,Indresham,14.5,895,1620,New
Residential Plot,Shadnagar,27.0,2000,1350,New
Residential Plot,Kandukur,120.0,2666,4500,New
Residential Plot,Sultanpur,51.57,3820,1350,New
Residential Plot,Shamirpet,6.6,606,1089,New
Residential Plot,Shankarpally Road,63.35,3888,1629,New
Residential Plot,Rudraram,54.0,3000,1800,New
Residential Plot,Shamshabad,250.0,2777,9000,New
3 BHK Apartment,Mallampet,31.0,2296,1350,Under Construction
3 BHK Apartment,Madhapur,810.0,23615,3430,Ready to move
2 BHK Apartment,Miyapur,62.0,5232,1185,Ready to move
2 BHK Independent House,Thimmapur,48.0,4795,1001,Ready to move
2 BHK Apartment,Hyder Nagar,38.0,3584,1060,Under Construction
2 BHK Apartment,Hyder Nagar,38.0,3584,1060,Under Construction
2 BHK Apartment,Hyder Nagar,38.0,3584,1060,Under Construction
2 BHK Apartment,Gachibowli,58.05,4500,1290,Under Construction
3 BHK Independent House,Hayathnagar,140.0,5000,2800,Ready to move
2 BHK Apartment,Bachupally,55.0,4471,1230,Under Construction
2 BHK Apartment,Tellapur,45.15,3500,1290,Under Construction
2 BHK Apartment,Miyapur,81.4,6699,1215,Under Construction
2 BHK Apartment,Kollur,51.6,4000,1290,Under Construction
3 BHK Apartment,Chandanagar,77.82,5500,1415,Ready to move
3 BHK Apartment,Kondapur,94.8,6000,1580,Under Construction
3 BHK Apartment,Lingampally,34.0,2518,1350,Under Construction
2 BHK Apartment,Gachibowli,69.64,5399,1290,Under Construction
2 BHK Apartment,Chandanagar,28.01,2334,1200,Under Construction
3 BHK Villa,Patancheru,65.0,3250,2000,Under Construction
3 BHK Apartment,Ameenpur,62.33,4299,1450,Under Construction
Residential Plot,Bhanur,129.0,4777,2700,Resale
Residential Plot,Bhanur,114.0,4777,2403,Resale
Residential Plot,Medchal,32.4,3000,1080,Resale
Residential Plot,Sheriguda,95.46,4777,1998,New
Residential Plot,Sheriguda,86.0,4777,1800,New
Residential Plot,Shamshabad,14.96,444,3366,New
Residential Plot,Kandukur,48.8,1778,2745,New
Residential Plot,Kandukur,96.01,1778,5400,New
Residential Plot,Kandukur,26.4,1778,1485,New
Residential Plot,Kandukur,60.8,1778,3420,New
Residential Plot,Kandukur,44.32,1778,2493,New
Residential Plot,Kandukur,37.28,1778,2097,New
Residential Plot,Kandukur,32.16,1778,1809,New
Residential Plot,Kandukur,70.24,1778,3951,New
Residential Plot,Kandukur,60.0,1778,3375,New
Residential Plot,Kandukur,57.6,1778,3240,New
Residential Plot,Kandukur,50.56,1778,2844,New
Residential Plot,Kandukur,53.28,1778,2997,New
Residential Plot,Kandukur,36.8,1778,2070,New
Residential Plot,Kandukur,31.52,1778,1773,New
2 BHK Apartment,Ameenpur,53.0,4953,1070,Ready to move
2 BHK Apartment,Ameenpur,53.0,4953,1070,Ready to move
3 BHK Apartment,Ameenpur,82.98,5532,1500,Under Construction
3 BHK Apartment,Ameenpur,82.98,5532,1500,Under Construction
2 BHK Apartment,Ameenpur,66.98,5824,1150,Under Construction
2 BHK Apartment,Ameenpur,63.78,5798,1100,Under Construction
2 BHK Apartment,Ameenpur,66.98,5824,1150,Under Construction
2 BHK Apartment,Ameenpur,63.78,5798,1100,Under Construction
3 BHK Apartment,Ameenpur,82.98,5532,1500,Under Construction
2 BHK Apartment,Ameenpur,63.78,5798,1100,Under Construction
4 BHK Apartment,Gachibowli,342.0,13517,2530,Ready to move
4 BHK Independent House,Nallakunta,95.0,4750,2000,Ready to move
3 BHK Villa,Patancheru,83.0,5092,1630,Under Construction
2 BHK Apartment,Bachupally,45.0,4000,1125,Ready to move
4 BHK Villa,Kompally,230.0,6969,3300,Under Construction
2 BHK Apartment,Gajularamaram,75.62,5500,1375,Under Construction
2 BHK Apartment,Gajularamaram,72.32,5500,1315,Under Construction
3 BHK Apartment,Gajularamaram,83.32,5500,1515,Under Construction
2 BHK Apartment,Gajularamaram,63.8,5500,1160,Under Construction
3 BHK Apartment,Gajularamaram,81.95,5500,1490,Under Construction
Residential Plot,Meerkhanpet,14.69,1111,1323,New
Residential Plot,Yacharam,21.99,1222,1800,New
Residential Plot,Meerkhanpet,22.76,1611,1413,New
Residential Plot,Yacharam,19.31,1166,1656,New
Residential Plot,Yacharam,16.0,1111,1440,New
Residential Plot,Yacharam,26.24,1166,2250,New
Residential Plot,Yacharam,21.52,1166,1845,New
Residential Plot,Nandiwanaparthy,17.11,1166,1467,New
Residential Plot,Nandiwanaparthy,19.42,1166,1665,New
Residential Plot,Nandiwanaparthy,21.31,1166,1827,New
Residential Plot,Yacharam,20.99,1166,1800,New
Residential Plot,Yacharam,17.32,1166,1485,New
Residential Plot,Yacharam,19.21,1166,1647,New
Residential Plot,Maheshwaram,28.99,1610,1800,New
Residential Plot,Maheshwaram,26.96,1610,1674,New
Residential Plot,Maheshwaram,28.99,1610,1800,New
Residential Plot,Maheshwaram,26.96,1610,1674,New
Residential Plot,Maheshwaram,28.27,1610,1755,New
Residential Plot,Maheshwaram,30.3,1610,1881,New
